,neutral,peak,label,lm_neutral,lm_peak
210,../CK+/cohn-kanade-images/S139/002/S139_002_00000001.png,../CK+/cohn-kanade-images/S139/002/S139_002_00000013.png,2,../CK+/Landmarks/S139/002/S139_002_00000001_landmarks.txt,../CK+/Landmarks/S139/002/S139_002_00000013_landmarks.txt
211,../CK+/cohn-kanade-images/S127/004/S127_004_00000001.png,../CK+/cohn-kanade-images/S127/004/S127_004_00000016.png,5,../CK+/Landmarks/S127/004/S127_004_00000001_landmarks.txt,../CK+/Landmarks/S127/004/S127_004_00000016_landmarks.txt
212,../CK+/cohn-kanade-images/S127/010/S127_010_00000001.png,../CK+/cohn-kanade-images/S127/010/S127_010_00000018.png,1,../CK+/Landmarks/S127/010/S127_010_00000001_landmarks.txt,../CK+/Landmarks/S127/010/S127_010_00000018_landmarks.txt
213,../CK+/cohn-kanade-images/S127/001/S127_001_00000001.png,../CK+/cohn-kanade-images/S127/001/S127_001_00000017.png,7,../CK+/Landmarks/S127/001/S127_001_00000001_landmarks.txt,../CK+/Landmarks/S127/001/S127_001_00000017_landmarks.txt
214,../CK+/cohn-kanade-images/S151/002/S151_002_00000001.png,../CK+/cohn-kanade-images/S151/002/S151_002_00000029.png,2,../CK+/Landmarks/S151/002/S151_002_00000001_landmarks.txt,../CK+/Landmarks/S151/002/S151_002_00000029_landmarks.txt
215,../CK+/cohn-kanade-images/S091/003/S091_003_00000001.png,../CK+/cohn-kanade-images/S091/003/S091_003_00000021.png,5,../CK+/Landmarks/S091/003/S091_003_00000001_landmarks.txt,../CK+/Landmarks/S091/003/S091_003_00000021_landmarks.txt
216,../CK+/cohn-kanade-images/S091/001/S091_001_00000001.png,../CK+/cohn-kanade-images/S091/001/S091_001_00000015.png,4,../CK+/Landmarks/S091/001/S091_001_00000001_landmarks.txt,../CK+/Landmarks/S091/001/S091_001_00000015_landmarks.txt
217,../CK+/cohn-kanade-images/S082/007/S082_007_00000001.png,../CK+/cohn-kanade-images/S082/007/S082_007_00000010.png,3,../CK+/Landmarks/S082/007/S082_007_00000001_landmarks.txt,../CK+/Landmarks/S082/007/S082_007_00000010_landmarks.txt
218,../CK+/cohn-kanade-images/S082/005/S082_005_00000001.png,../CK+/cohn-kanade-images/S082/005/S082_005_00000017.png,1,../CK+/Landmarks/S082/005/S082_005_00000001_landmarks.txt,../CK+/Landmarks/S082/005/S082_005_00000017_landmarks.txt
219,../CK+/cohn-kanade-images/S082/001/S082_001_00000001.png,../CK+/cohn-kanade-images/S082/001/S082_001_00000015.png,7,../CK+/Landmarks/S082/001/S082_001_00000001_landmarks.txt,../CK+/Landmarks/S082/001/S082_001_00000015_landmarks.txt
220,../CK+/cohn-kanade-images/S138/004/S138_004_00000001.png,../CK+/cohn-kanade-images/S138/004/S138_004_00000013.png,7,../CK+/Landmarks/S138/004/S138_004_00000001_landmarks.txt,../CK+/Landmarks/S138/004/S138_004_00000013_landmarks.txt
221,../CK+/cohn-kanade-images/S138/007/S138_007_00000001.png,../CK+/cohn-kanade-images/S138/007/S138_007_00000011.png,6,../CK+/Landmarks/S138/007/S138_007_00000001_landmarks.txt,../CK+/Landmarks/S138/007/S138_007_00000011_landmarks.txt
222,../CK+/cohn-kanade-images/S138/005/S138_005_00000001.png,../CK+/cohn-kanade-images/S138/005/S138_005_00000016.png,5,../CK+/Landmarks/S138/005/S138_005_00000001_landmarks.txt,../CK+/Landmarks/S138/005/S138_005_00000016_landmarks.txt
223,../CK+/cohn-kanade-images/S138/008/S138_008_00000001.png,../CK+/cohn-kanade-images/S138/008/S138_008_00000009.png,2,../CK+/Landmarks/S138/008/S138_008_00000001_landmarks.txt,../CK+/Landmarks/S138/008/S138_008_00000009_landmarks.txt
224,../CK+/cohn-kanade-images/S138/001/S138_001_00000001.png,../CK+/cohn-kanade-images/S138/001/S138_001_00000012.png,4,../CK+/Landmarks/S138/001/S138_001_00000001_landmarks.txt,../CK+/Landmarks/S138/001/S138_001_00000012_landmarks.txt
225,../CK+/cohn-kanade-images/S034/003/S034_003_00000001.png,../CK+/cohn-kanade-images/S034/003/S034_003_00000027.png,1,../CK+/Landmarks/S034/003/S034_003_00000001_landmarks.txt,../CK+/Landmarks/S034/003/S034_003_00000027_landmarks.txt
226,../CK+/cohn-kanade-images/S034/005/S034_005_00000001.png,../CK+/cohn-kanade-images/S034/005/S034_005_00000010.png,5,../CK+/Landmarks/S034/005/S034_005_00000001_landmarks.txt,../CK+/Landmarks/S034/005/S034_005_00000010_landmarks.txt
227,../CK+/cohn-kanade-images/S034/001/S034_001_00000001.png,../CK+/cohn-kanade-images/S034/001/S034_001_00000029.png,7,../CK+/Landmarks/S034/001/S034_001_00000001_landmarks.txt,../CK+/Landmarks/S034/001/S034_001_00000029_landmarks.txt
228,../CK+/cohn-kanade-images/S090/002/S090_002_00000001.png,../CK+/cohn-kanade-images/S090/002/S090_002_00000011.png,7,../CK+/Landmarks/S090/002/S090_002_00000001_landmarks.txt,../CK+/Landmarks/S090/002/S090_002_00000011_landmarks.txt
229,../CK+/cohn-kanade-images/S090/006/S090_006_00000001.png,../CK+/cohn-kanade-images/S090/006/S090_006_00000011.png,3,../CK+/Landmarks/S090/006/S090_006_00000001_landmarks.txt,../CK+/Landmarks/S090/006/S090_006_00000011_landmarks.txt
230,../CK+/cohn-kanade-images/S090/007/S090_007_00000001.png,../CK+/cohn-kanade-images/S090/007/S090_007_00000014.png,1,../CK+/Landmarks/S090/007/S090_007_00000001_landmarks.txt,../CK+/Landmarks/S090/007/S090_007_00000014_landmarks.txt
231,../CK+/cohn-kanade-images/S080/005/S080_005_00000001.png,../CK+/cohn-kanade-images/S080/005/S080_005_00000013.png,6,../CK+/Landmarks/S080/005/S080_005_00000001_landmarks.txt,../CK+/Landmarks/S080/005/S080_005_00000013_landmarks.txt
232,../CK+/cohn-kanade-images/S080/008/S080_008_00000001.png,../CK+/cohn-kanade-images/S080/008/S080_008_00000009.png,3,../CK+/Landmarks/S080/008/S080_008_00000001_landmarks.txt,../CK+/Landmarks/S080/008/S080_008_00000009_landmarks.txt
233,../CK+/cohn-kanade-images/S080/001/S080_001_00000001.png,../CK+/cohn-kanade-images/S080/001/S080_001_00000018.png,7,../CK+/Landmarks/S080/001/S080_001_00000001_landmarks.txt,../CK+/Landmarks/S080/001/S080_001_00000018_landmarks.txt
234,../CK+/cohn-kanade-images/S100/002/S100_002_00000001.png,../CK+/cohn-kanade-images/S100/002/S100_002_00000015.png,7,../CK+/Landmarks/S100/002/S100_002_00000001_landmarks.txt,../CK+/Landmarks/S100/002/S100_002_00000015_landmarks.txt
235,../CK+/cohn-kanade-images/S100/006/S100_006_00000001.png,../CK+/cohn-kanade-images/S100/006/S100_006_00000016.png,5,../CK+/Landmarks/S100/006/S100_006_00000001_landmarks.txt,../CK+/Landmarks/S100/006/S100_006_00000016_landmarks.txt
236,../CK+/cohn-kanade-images/S100/005/S100_005_00000001.png,../CK+/cohn-kanade-images/S100/005/S100_005_00000023.png,1,../CK+/Landmarks/S100/005/S100_005_00000001_landmarks.txt,../CK+/Landmarks/S100/005/S100_005_00000023_landmarks.txt
237,../CK+/cohn-kanade-images/S102/002/S102_002_00000001.png,../CK+/cohn-kanade-images/S102/002/S102_002_00000018.png,7,../CK+/Landmarks/S102/002/S102_002_00000001_landmarks.txt,../CK+/Landmarks/S102/002/S102_002_00000018_landmarks.txt
238,../CK+/cohn-kanade-images/S102/003/S102_003_00000001.png,../CK+/cohn-kanade-images/S102/003/S102_003_00000016.png,4,../CK+/Landmarks/S102/003/S102_003_00000001_landmarks.txt,../CK+/Landmarks/S102/003/S102_003_00000016_landmarks.txt
239,../CK+/cohn-kanade-images/S102/009/S102_009_00000001.png,../CK+/cohn-kanade-images/S102/009/S102_009_00000015.png,3,../CK+/Landmarks/S102/009/S102_009_00000001_landmarks.txt,../CK+/Landmarks/S102/009/S102_009_00000015_landmarks.txt
240,../CK+/cohn-kanade-images/S137/011/S137_011_00000001.png,../CK+/cohn-kanade-images/S137/011/S137_011_00000020.png,5,../CK+/Landmarks/S137/011/S137_011_00000001_landmarks.txt,../CK+/Landmarks/S137/011/S137_011_00000020_landmarks.txt
241,../CK+/cohn-kanade-images/S137/005/S137_005_00000001.png,../CK+/cohn-kanade-images/S137/005/S137_005_00000027.png,6,../CK+/Landmarks/S137/005/S137_005_00000001_landmarks.txt,../CK+/Landmarks/S137/005/S137_005_00000027_landmarks.txt
242,../CK+/cohn-kanade-images/S137/001/S137_001_00000001.png,../CK+/cohn-kanade-images/S137/001/S137_001_00000014.png,7,../CK+/Landmarks/S137/001/S137_001_00000001_landmarks.txt,../CK+/Landmarks/S137/001/S137_001_00000014_landmarks.txt
243,../CK+/cohn-kanade-images/S056/004/S056_004_00000001.png,../CK+/cohn-kanade-images/S056/004/S056_004_00000020.png,5,../CK+/Landmarks/S056/004/S056_004_00000001_landmarks.txt,../CK+/Landmarks/S056/004/S056_004_00000020_landmarks.txt
244,../CK+/cohn-kanade-images/S056/002/S056_002_00000001.png,../CK+/cohn-kanade-images/S056/002/S056_002_00000010.png,3,../CK+/Landmarks/S056/002/S056_002_00000001_landmarks.txt,../CK+/Landmarks/S056/002/S056_002_00000010_landmarks.txt
245,../CK+/cohn-kanade-images/S056/003/S056_003_00000001.png,../CK+/cohn-kanade-images/S056/003/S056_003_00000010.png,7,../CK+/Landmarks/S056/003/S056_003_00000001_landmarks.txt,../CK+/Landmarks/S056/003/S056_003_00000010_landmarks.txt
246,../CK+/cohn-kanade-images/S108/006/S108_006_00000001.png,../CK+/cohn-kanade-images/S108/006/S108_006_00000020.png,3,../CK+/Landmarks/S108/006/S108_006_00000001_landmarks.txt,../CK+/Landmarks/S108/006/S108_006_00000020_landmarks.txt
247,../CK+/cohn-kanade-images/S108/005/S108_005_00000001.png,../CK+/cohn-kanade-images/S108/005/S108_005_00000022.png,6,../CK+/Landmarks/S108/005/S108_005_00000001_landmarks.txt,../CK+/Landmarks/S108/005/S108_005_00000022_landmarks.txt
248,../CK+/cohn-kanade-images/S108/008/S108_008_00000001.png,../CK+/cohn-kanade-images/S108/008/S108_008_00000013.png,5,../CK+/Landmarks/S108/008/S108_008_00000001_landmarks.txt,../CK+/Landmarks/S108/008/S108_008_00000013_landmarks.txt
249,../CK+/cohn-kanade-images/S028/001/S028_001_00000001.png,../CK+/cohn-kanade-images/S028/001/S028_001_00000024.png,1,../CK+/Landmarks/S028/001/S028_001_00000001_landmarks.txt,../CK+/Landmarks/S028/001/S028_001_00000024_landmarks.txt
250,../CK+/cohn-kanade-images/S085/004/S085_004_00000001.png,../CK+/cohn-kanade-images/S085/004/S085_004_00000017.png,3,../CK+/Landmarks/S085/004/S085_004_00000001_landmarks.txt,../CK+/Landmarks/S085/004/S085_004_00000017_landmarks.txt
251,../CK+/cohn-kanade-images/S085/002/S085_002_00000001.png,../CK+/cohn-kanade-images/S085/002/S085_002_00000014.png,5,../CK+/Landmarks/S085/002/S085_002_00000001_landmarks.txt,../CK+/Landmarks/S085/002/S085_002_00000014_landmarks.txt
252,../CK+/cohn-kanade-images/S085/003/S085_003_00000001.png,../CK+/cohn-kanade-images/S085/003/S085_003_00000013.png,7,../CK+/Landmarks/S085/003/S085_003_00000001_landmarks.txt,../CK+/Landmarks/S085/003/S085_003_00000013_landmarks.txt
253,../CK+/cohn-kanade-images/S122/001/S122_001_00000001.png,../CK+/cohn-kanade-images/S122/001/S122_001_00000012.png,7,../CK+/Landmarks/S122/001/S122_001_00000001_landmarks.txt,../CK+/Landmarks/S122/001/S122_001_00000012_landmarks.txt
254,../CK+/cohn-kanade-images/S066/004/S066_004_00000001.png,../CK+/cohn-kanade-images/S066/004/S066_004_00000010.png,6,../CK+/Landmarks/S066/004/S066_004_00000001_landmarks.txt,../CK+/Landmarks/S066/004/S066_004_00000010_landmarks.txt
255,../CK+/cohn-kanade-images/S066/002/S066_002_00000001.png,../CK+/cohn-kanade-images/S066/002/S066_002_00000022.png,7,../CK+/Landmarks/S066/002/S066_002_00000001_landmarks.txt,../CK+/Landmarks/S066/002/S066_002_00000022_landmarks.txt
256,../CK+/cohn-kanade-images/S066/003/S066_003_00000001.png,../CK+/cohn-kanade-images/S066/003/S066_003_00000012.png,5,../CK+/Landmarks/S066/003/S066_003_00000001_landmarks.txt,../CK+/Landmarks/S066/003/S066_003_00000012_landmarks.txt
257,../CK+/cohn-kanade-images/S066/005/S066_005_00000001.png,../CK+/cohn-kanade-images/S066/005/S066_005_00000011.png,1,../CK+/Landmarks/S066/005/S066_005_00000001_landmarks.txt,../CK+/Landmarks/S066/005/S066_005_00000011_landmarks.txt
258,../CK+/cohn-kanade-images/S055/004/S055_004_00000001.png,../CK+/cohn-kanade-images/S055/004/S055_004_00000028.png,1,../CK+/Landmarks/S055/004/S055_004_00000001_landmarks.txt,../CK+/Landmarks/S055/004/S055_004_00000028_landmarks.txt
259,../CK+/cohn-kanade-images/S055/003/S055_003_00000001.png,../CK+/cohn-kanade-images/S055/003/S055_003_00000009.png,3,../CK+/Landmarks/S055/003/S055_003_00000001_landmarks.txt,../CK+/Landmarks/S055/003/S055_003_00000009_landmarks.txt
260,../CK+/cohn-kanade-images/S055/006/S055_006_00000001.png,../CK+/cohn-kanade-images/S055/006/S055_006_00000008.png,4,../CK+/Landmarks/S055/006/S055_006_00000001_landmarks.txt,../CK+/Landmarks/S055/006/S055_006_00000008_landmarks.txt
261,../CK+/cohn-kanade-images/S055/005/S055_005_00000001.png,../CK+/cohn-kanade-images/S055/005/S055_005_00000045.png,5,../CK+/Landmarks/S055/005/S055_005_00000001_landmarks.txt,../CK+/Landmarks/S055/005/S055_005_00000045_landmarks.txt
262,../CK+/cohn-kanade-images/S055/001/S055_001_00000001.png,../CK+/cohn-kanade-images/S055/001/S055_001_00000012.png,7,../CK+/Landmarks/S055/001/S055_001_00000001_landmarks.txt,../CK+/Landmarks/S055/001/S055_001_00000012_landmarks.txt
263,../CK+/cohn-kanade-images/S131/003/S131_003_00000001.png,../CK+/cohn-kanade-images/S131/003/S131_003_00000024.png,6,../CK+/Landmarks/S131/003/S131_003_00000001_landmarks.txt,../CK+/Landmarks/S131/003/S131_003_00000024_landmarks.txt
264,../CK+/cohn-kanade-images/S131/006/S131_006_00000001.png,../CK+/cohn-kanade-images/S131/006/S131_006_00000022.png,5,../CK+/Landmarks/S131/006/S131_006_00000001_landmarks.txt,../CK+/Landmarks/S131/006/S131_006_00000022_landmarks.txt
265,../CK+/cohn-kanade-images/S131/010/S131_010_00000001.png,../CK+/cohn-kanade-images/S131/010/S131_010_00000018.png,3,../CK+/Landmarks/S131/010/S131_010_00000001_landmarks.txt,../CK+/Landmarks/S131/010/S131_010_00000018_landmarks.txt
266,../CK+/cohn-kanade-images/S131/001/S131_001_00000001.png,../CK+/cohn-kanade-images/S131/001/S131_001_00000016.png,7,../CK+/Landmarks/S131/001/S131_001_00000001_landmarks.txt,../CK+/Landmarks/S131/001/S131_001_00000016_landmarks.txt
267,../CK+/cohn-kanade-images/S075/002/S075_002_00000001.png,../CK+/cohn-kanade-images/S075/002/S075_002_00000014.png,7,../CK+/Landmarks/S075/002/S075_002_00000001_landmarks.txt,../CK+/Landmarks/S075/002/S075_002_00000014_landmarks.txt
268,../CK+/cohn-kanade-images/S075/006/S075_006_00000001.png,../CK+/cohn-kanade-images/S075/006/S075_006_00000025.png,5,../CK+/Landmarks/S075/006/S075_006_00000001_landmarks.txt,../CK+/Landmarks/S075/006/S075_006_00000025_landmarks.txt
269,../CK+/cohn-kanade-images/S075/005/S075_005_00000001.png,../CK+/cohn-kanade-images/S075/005/S075_005_00000012.png,3,../CK+/Landmarks/S075/005/S075_005_00000001_landmarks.txt,../CK+/Landmarks/S075/005/S075_005_00000012_landmarks.txt
270,../CK+/cohn-kanade-images/S075/008/S075_008_00000001.png,../CK+/cohn-kanade-images/S075/008/S075_008_00000012.png,1,../CK+/Landmarks/S075/008/S075_008_00000001_landmarks.txt,../CK+/Landmarks/S075/008/S075_008_00000012_landmarks.txt
271,../CK+/cohn-kanade-images/S069/004/S069_004_00000001.png,../CK+/cohn-kanade-images/S069/004/S069_004_00000017.png,5,../CK+/Landmarks/S069/004/S069_004_00000001_landmarks.txt,../CK+/Landmarks/S069/004/S069_004_00000017_landmarks.txt
272,../CK+/cohn-kanade-images/S069/002/S069_002_00000001.png,../CK+/cohn-kanade-images/S069/002/S069_002_00000014.png,7,../CK+/Landmarks/S069/002/S069_002_00000001_landmarks.txt,../CK+/Landmarks/S069/002/S069_002_00000014_landmarks.txt
273,../CK+/cohn-kanade-images/S069/003/S069_003_00000001.png,../CK+/cohn-kanade-images/S069/003/S069_003_00000011.png,3,../CK+/Landmarks/S069/003/S069_003_00000001_landmarks.txt,../CK+/Landmarks/S069/003/S069_003_00000011_landmarks.txt
274,../CK+/cohn-kanade-images/S096/004/S096_004_00000001.png,../CK+/cohn-kanade-images/S096/004/S096_004_00000011.png,5,../CK+/Landmarks/S096/004/S096_004_00000001_landmarks.txt,../CK+/Landmarks/S096/004/S096_004_00000011_landmarks.txt
275,../CK+/cohn-kanade-images/S096/003/S096_003_00000001.png,../CK+/cohn-kanade-images/S096/003/S096_003_00000012.png,3,../CK+/Landmarks/S096/003/S096_003_00000001_landmarks.txt,../CK+/Landmarks/S096/003/S096_003_00000012_landmarks.txt
276,../CK+/cohn-kanade-images/S096/001/S096_001_00000001.png,../CK+/cohn-kanade-images/S096/001/S096_001_00000007.png,7,../CK+/Landmarks/S096/001/S096_001_00000001_landmarks.txt,../CK+/Landmarks/S096/001/S096_001_00000007_landmarks.txt
277,../CK+/cohn-kanade-images/S083/003/S083_003_00000001.png,../CK+/cohn-kanade-images/S083/003/S083_003_00000019.png,5,../CK+/Landmarks/S083/003/S083_003_00000001_landmarks.txt,../CK+/Landmarks/S083/003/S083_003_00000019_landmarks.txt
278,../CK+/cohn-kanade-images/S014/002/S014_002_00000001.png,../CK+/cohn-kanade-images/S014/002/S014_002_00000016.png,6,../CK+/Landmarks/S014/002/S014_002_00000001_landmarks.txt,../CK+/Landmarks/S014/002/S014_002_00000016_landmarks.txt
279,../CK+/cohn-kanade-images/S014/003/S014_003_00000001.png,../CK+/cohn-kanade-images/S014/003/S014_003_00000030.png,1,../CK+/Landmarks/S014/003/S014_003_00000001_landmarks.txt,../CK+/Landmarks/S014/003/S014_003_00000030_landmarks.txt
280,../CK+/cohn-kanade-images/S014/005/S014_005_00000001.png,../CK+/cohn-kanade-images/S014/005/S014_005_00000017.png,5,../CK+/Landmarks/S014/005/S014_005_00000001_landmarks.txt,../CK+/Landmarks/S014/005/S014_005_00000017_landmarks.txt
281,../CK+/cohn-kanade-images/S014/001/S014_001_00000001.png,../CK+/cohn-kanade-images/S014/001/S014_001_00000029.png,7,../CK+/Landmarks/S014/001/S014_001_00000001_landmarks.txt,../CK+/Landmarks/S014/001/S014_001_00000029_landmarks.txt
282,../CK+/cohn-kanade-images/S077/006/S077_006_00000001.png,../CK+/cohn-kanade-images/S077/006/S077_006_00000014.png,3,../CK+/Landmarks/S077/006/S077_006_00000001_landmarks.txt,../CK+/Landmarks/S077/006/S077_006_00000014_landmarks.txt
283,../CK+/cohn-kanade-images/S077/001/S077_001_00000001.png,../CK+/cohn-kanade-images/S077/001/S077_001_00000028.png,7,../CK+/Landmarks/S077/001/S077_001_00000001_landmarks.txt,../CK+/Landmarks/S077/001/S077_001_00000028_landmarks.txt
284,../CK+/cohn-kanade-images/S502/004/S502_004_00000001.png,../CK+/cohn-kanade-images/S502/004/S502_004_00000052.png,4,../CK+/Landmarks/S502/004/S502_004_00000001_landmarks.txt,../CK+/Landmarks/S502/004/S502_004_00000052_landmarks.txt
285,../CK+/cohn-kanade-images/S502/002/S502_002_00000001.png,../CK+/cohn-kanade-images/S502/002/S502_002_00000009.png,2,../CK+/Landmarks/S502/002/S502_002_00000001_landmarks.txt,../CK+/Landmarks/S502/002/S502_002_00000009_landmarks.txt
286,../CK+/cohn-kanade-images/S502/001/S502_001_00000001.png,../CK+/cohn-kanade-images/S502/001/S502_001_00000016.png,1,../CK+/Landmarks/S502/001/S502_001_00000001_landmarks.txt,../CK+/Landmarks/S502/001/S502_001_00000016_landmarks.txt
287,../CK+/cohn-kanade-images/S895/002/S895_002_00000001.png,../CK+/cohn-kanade-images/S895/002/S895_002_00000007.png,2,../CK+/Landmarks/S895/002/S895_002_00000001_landmarks.txt,../CK+/Landmarks/S895/002/S895_002_00000007_landmarks.txt
288,../CK+/cohn-kanade-images/S042/004/S042_004_00000001.png,../CK+/cohn-kanade-images/S042/004/S042_004_00000020.png,1,../CK+/Landmarks/S042/004/S042_004_00000001_landmarks.txt,../CK+/Landmarks/S042/004/S042_004_00000020_landmarks.txt
289,../CK+/cohn-kanade-images/S042/002/S042_002_00000001.png,../CK+/cohn-kanade-images/S042/002/S042_002_00000016.png,6,../CK+/Landmarks/S042/002/S042_002_00000001_landmarks.txt,../CK+/Landmarks/S042/002/S042_002_00000016_landmarks.txt
290,../CK+/cohn-kanade-images/S042/006/S042_006_00000001.png,../CK+/cohn-kanade-images/S042/006/S042_006_00000017.png,5,../CK+/Landmarks/S042/006/S042_006_00000001_landmarks.txt,../CK+/Landmarks/S042/006/S042_006_00000017_landmarks.txt
291,../CK+/cohn-kanade-images/S042/001/S042_001_00000001.png,../CK+/cohn-kanade-images/S042/001/S042_001_00000019.png,7,../CK+/Landmarks/S042/001/S042_001_00000001_landmarks.txt,../CK+/Landmarks/S042/001/S042_001_00000019_landmarks.txt
292,../CK+/cohn-kanade-images/S094/004/S094_004_00000001.png,../CK+/cohn-kanade-images/S094/004/S094_004_00000012.png,5,../CK+/Landmarks/S094/004/S094_004_00000001_landmarks.txt,../CK+/Landmarks/S094/004/S094_004_00000012_landmarks.txt
293,../CK+/cohn-kanade-images/S094/001/S094_001_00000001.png,../CK+/cohn-kanade-images/S094/001/S094_001_00000010.png,7,../CK+/Landmarks/S094/001/S094_001_00000001_landmarks.txt,../CK+/Landmarks/S094/001/S094_001_00000010_landmarks.txt
294,../CK+/cohn-kanade-images/S064/004/S064_004_00000001.png,../CK+/cohn-kanade-images/S064/004/S064_004_00000014.png,6,../CK+/Landmarks/S064/004/S064_004_00000001_landmarks.txt,../CK+/Landmarks/S064/004/S064_004_00000014_landmarks.txt
295,../CK+/cohn-kanade-images/S064/003/S064_003_00000001.png,../CK+/cohn-kanade-images/S064/003/S064_003_00000025.png,5,../CK+/Landmarks/S064/003/S064_003_00000001_landmarks.txt,../CK+/Landmarks/S064/003/S064_003_00000025_landmarks.txt
296,../CK+/cohn-kanade-images/S064/001/S064_001_00000001.png,../CK+/cohn-kanade-images/S064/001/S064_001_00000012.png,7,../CK+/Landmarks/S064/001/S064_001_00000001_landmarks.txt,../CK+/Landmarks/S064/001/S064_001_00000012_landmarks.txt
297,../CK+/cohn-kanade-images/S136/003/S136_003_00000001.png,../CK+/cohn-kanade-images/S136/003/S136_003_00000014.png,6,../CK+/Landmarks/S136/003/S136_003_00000001_landmarks.txt,../CK+/Landmarks/S136/003/S136_003_00000014_landmarks.txt
298,../CK+/cohn-kanade-images/S136/006/S136_006_00000001.png,../CK+/cohn-kanade-images/S136/006/S136_006_00000020.png,5,../CK+/Landmarks/S136/006/S136_006_00000001_landmarks.txt,../CK+/Landmarks/S136/006/S136_006_00000020_landmarks.txt
299,../CK+/cohn-kanade-images/S136/005/S136_005_00000001.png,../CK+/cohn-kanade-images/S136/005/S136_005_00000010.png,1,../CK+/Landmarks/S136/005/S136_005_00000001_landmarks.txt,../CK+/Landmarks/S136/005/S136_005_00000010_landmarks.txt
300,../CK+/cohn-kanade-images/S136/001/S136_001_00000001.png,../CK+/cohn-kanade-images/S136/001/S136_001_00000019.png,7,../CK+/Landmarks/S136/001/S136_001_00000001_landmarks.txt,../CK+/Landmarks/S136/001/S136_001_00000019_landmarks.txt
301,../CK+/cohn-kanade-images/S058/006/S058_006_00000001.png,../CK+/cohn-kanade-images/S058/006/S058_006_00000018.png,3,../CK+/Landmarks/S058/006/S058_006_00000001_landmarks.txt,../CK+/Landmarks/S058/006/S058_006_00000018_landmarks.txt
302,../CK+/cohn-kanade-images/S058/005/S058_005_00000001.png,../CK+/cohn-kanade-images/S058/005/S058_005_00000010.png,1,../CK+/Landmarks/S058/005/S058_005_00000001_landmarks.txt,../CK+/Landmarks/S058/005/S058_005_00000010_landmarks.txt
303,../CK+/cohn-kanade-images/S058/001/S058_001_00000001.png,../CK+/cohn-kanade-images/S058/001/S058_001_00000020.png,7,../CK+/Landmarks/S058/001/S058_001_00000001_landmarks.txt,../CK+/Landmarks/S058/001/S058_001_00000020_landmarks.txt
304,../CK+/cohn-kanade-images/S081/002/S081_002_00000001.png,../CK+/cohn-kanade-images/S081/002/S081_002_00000024.png,6,../CK+/Landmarks/S081/002/S081_002_00000001_landmarks.txt,../CK+/Landmarks/S081/002/S081_002_00000024_landmarks.txt
305,../CK+/cohn-kanade-images/S081/008/S081_008_00000001.png,../CK+/cohn-kanade-images/S081/008/S081_008_00000011.png,3,../CK+/Landmarks/S081/008/S081_008_00000001_landmarks.txt,../CK+/Landmarks/S081/008/S081_008_00000011_landmarks.txt
306,../CK+/cohn-kanade-images/S081/001/S081_001_00000001.png,../CK+/cohn-kanade-images/S081/001/S081_001_00000019.png,7,../CK+/Landmarks/S081/001/S081_001_00000001_landmarks.txt,../CK+/Landmarks/S081/001/S081_001_00000019_landmarks.txt
307,../CK+/cohn-kanade-images/S029/001/S029_001_00000001.png,../CK+/cohn-kanade-images/S029/001/S029_001_00000019.png,1,../CK+/Landmarks/S029/001/S029_001_00000001_landmarks.txt,../CK+/Landmarks/S029/001/S029_001_00000019_landmarks.txt
308,../CK+/cohn-kanade-images/S128/004/S128_004_00000001.png,../CK+/cohn-kanade-images/S128/004/S128_004_00000013.png,3,../CK+/Landmarks/S128/004/S128_004_00000001_landmarks.txt,../CK+/Landmarks/S128/004/S128_004_00000013_landmarks.txt
309,../CK+/cohn-kanade-images/S128/011/S128_011_00000001.png,../CK+/cohn-kanade-images/S128/011/S128_011_00000016.png,5,../CK+/Landmarks/S128/011/S128_011_00000001_landmarks.txt,../CK+/Landmarks/S128/011/S128_011_00000016_landmarks.txt
310,../CK+/cohn-kanade-images/S078/004/S078_004_00000001.png,../CK+/cohn-kanade-images/S078/004/S078_004_00000027.png,5,../CK+/Landmarks/S078/004/S078_004_00000001_landmarks.txt,../CK+/Landmarks/S078/004/S078_004_00000027_landmarks.txt
311,../CK+/cohn-kanade-images/S078/007/S078_007_00000001.png,../CK+/cohn-kanade-images/S078/007/S078_007_00000013.png,3,../CK+/Landmarks/S078/007/S078_007_00000001_landmarks.txt,../CK+/Landmarks/S078/007/S078_007_00000013_landmarks.txt
312,../CK+/cohn-kanade-images/S078/001/S078_001_00000001.png,../CK+/cohn-kanade-images/S078/001/S078_001_00000033.png,7,../CK+/Landmarks/S078/001/S078_001_00000001_landmarks.txt,../CK+/Landmarks/S078/001/S078_001_00000033_landmarks.txt
313,../CK+/cohn-kanade-images/S125/006/S125_006_00000001.png,../CK+/cohn-kanade-images/S125/006/S125_006_00000022.png,4,../CK+/Landmarks/S125/006/S125_006_00000001_landmarks.txt,../CK+/Landmarks/S125/006/S125_006_00000022_landmarks.txt
314,../CK+/cohn-kanade-images/S125/007/S125_007_00000001.png,../CK+/cohn-kanade-images/S125/007/S125_007_00000009.png,7,../CK+/Landmarks/S125/007/S125_007_00000001_landmarks.txt,../CK+/Landmarks/S125/007/S125_007_00000009_landmarks.txt
